id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1363679474680696832	1363679474680696832	2021-02-21 18:38:17 PST	2021-02-21	18:38:17	-0800	730362136065540096	izzlapez	Elle		I don’t like commute pero today i had no choice. So I’m inside jeep rn and I heard a tita marites talking about covid vaccine saying na she won’t risk her life on a vaccine. The reason? Media.   Why does PH media only broadcast the negative side effects of the vaccine?	en	[]	[]	[]	1	0	8	[]	[]	https://twitter.com/izzlapez/status/1363679474680696832	False		0								[]				
1363603082593132545	1363603082593132545	2021-02-21 13:34:44 PST	2021-02-21	13:34:44	-0800	1358499597895815168	nolandavo	Davo Nolan		!Irish people! This is published by NIAC. It recommends vaccinating entertainment staff but does not recommend vaccinating family carers. Just think about that. If it made you feel angry, retweet it to a TD of your choice. #forgottenfrontline #COVID19 #COVIDVaccine #covidireland	en	[]	[]	[]	0	5	8	['forgottenfrontline', 'covid19', 'covidvaccine', 'covidireland']	[]	https://twitter.com/NolanDavo/status/1363603082593132545	False		0								[]				
1363601260168048640	1363459697760735233	2021-02-21 13:27:29 PST	2021-02-21	13:27:29	-0800	176734707	isobel_waby	Isobel_Waby DEFEND CORBYN		@AnnJohn30914404 @cool_grandad those who refuse to have the vaccine are making a choice to allow it to carry on mutating, this virus will not stop until it has no one left to infect.. they will either die of covid or live their lives in fear of getting it.. very foolish imho.	en	[]	[]	[]	2	2	5	[]	[]	https://twitter.com/Isobel_waby/status/1363601260168048640	False		0								[{'screen_name': 'AnnJohn30914404', 'name': 'Ann Johns Grumpy Geordie Gran #PeaceandJustice', 'id': '1151429767029305344'}, {'screen_name': 'cool_grandad', 'name': 'CoolSocialistGrandad election was fixed JC4PM', 'id': '1231944053496913920'}]				
1363595412322594821	1363593255305302017	2021-02-21 13:04:15 PST	2021-02-21	13:04:15	-0800	973225725439434752	happygbeanz2	Binky Huckerback #RZST		"@FrontineF I don't care if other people have the ""vaccine"" or not. It's their choice. But I do care that a) I'm not going to be coerced into having it b) people understand they can still get &amp; pass on covid c) don't get me even freeking started on vaccine passports."	en	[]	[]	[]	1	4	28	[]	[]	https://twitter.com/Happygbeanz2/status/1363595412322594821	False		0								[{'screen_name': 'FrontineF', 'name': 'Frontline Freedom', 'id': '1337515890343030784'}]				
1363571870105301002	1363461734372151296	2021-02-21 11:30:42 PST	2021-02-21	11:30:42	-0800	703985035070840832	maggieboo15	Maggieboo peace guys		@GrahamMarlbrou1 Im a white British Christian lady, I follow the instructions of covid, masks, washing hands, don't go into crowded areas, keep my distance, but I will not be bullied into having the vaccine, before I ever would I will be investigating the content before I agree, that's my choice	en	[]	[]	[]	2	1	11	[]	[]	https://twitter.com/Maggieboo15/status/1363571870105301002	False		0								[{'screen_name': 'GrahamMarlbrou1', 'name': 'MARLBRO MAN OBE se', 'id': '1205518402640592896'}]				
1363559742740828163	1363559742740828163	2021-02-21 10:42:31 PST	2021-02-21	10:42:31	-0800	351533106	jonnyhodl	Jonny		It’s funny how the far left was fully on board with Black Lives Matter when they could use race to advance Marxism.  And yet when the BAME community do not wish to receive the COVID vaccine, those same people are calling for them to be “reeducated”.  Don’t black CHOICES matter?	en	[]	[]	[]	4	16	47	[]	[]	https://twitter.com/jonnyhodl/status/1363559742740828163	False		0								[]				
1363552421239283715	1363552421239283715	2021-02-21 10:13:25 PST	2021-02-21	10:13:25	-0800	85400142	worldtreeman	inigo sol		Hilarious reading about the vaccine devotees being ‘told’ by the MSM that it’s bad form to pester about which vax they are going to get . Being ‘told’ there is no choice and they will ‘get what they are given ‘ So glad I’m not in the church of covid cult .	en	[]	[]	[]	1	2	14	[]	[]	https://twitter.com/worldtreeman/status/1363552421239283715	False		0								[]				
1363550721187057665	1363550721187057665	2021-02-21 10:06:40 PST	2021-02-21	10:06:40	-0800	229610462	jillyrulz	Jilly #AKF 🇳🇿		"People protesting against covid vaccine ""my body, my choice"". That's correct, nobody is forcing you to get the vaccine, so why exactly are you protesting? Plus, selfish much?"	en	[]	[]	[]	1	2	7	[]	[]	https://twitter.com/jillyrulz/status/1363550721187057665	False		0								[]				
1363542335099969540	1363461734372151296	2021-02-21 09:33:20 PST	2021-02-21	09:33:20	-0800	3935792619	mariebe10098426	Marie Bell		@GrahamMarlbrou1 What nonsense, I have had every recommended vaccine, I don’t choose to have this one because covid vaccine haven’t completed long term side effects clinical trials, lockdown is a choice by our government, Sweden chose not to lockdown, if vulnerable are vaccinated kill granny over	en	[]	[]	[]	0	0	17	[]	[]	https://twitter.com/Mariebe10098426/status/1363542335099969540	False		0								[{'screen_name': 'GrahamMarlbrou1', 'name': 'MARLBRO MAN OBE se', 'id': '1205518402640592896'}]				
1363523169148153856	1363523169148153856	2021-02-21 08:17:11 PST	2021-02-21	08:17:11	-0800	77016370	ornge	Ornge		Starting February 22, COVID-19 vaccination teams will be in Wunnumin, Eabamatoong, Bearskin Lake, KI (Big Trout Lake), Deer Lake, Martin Falls, North Spirit &amp; Kingfisher Lake.   Eabamatoong Chief Harvey Yesno talks about his choice to receive the vaccine. #OpRemoteImmunity  https://t.co/dx0UceLI73	en	[]	[]	[]	1	18	57	['opremoteimmunity']	[]	https://twitter.com/Ornge/status/1363523169148153856	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1363522993239052288/pu/img/dokCScwzRfAYGAbb.jpg							[]				
1363519192310374403	1363519192310374403	2021-02-21 08:01:23 PST	2021-02-21	08:01:23	-0800	416481428	__lomein	Lo		I just got my second covid vaccine and now I’m in the waiting area googling “pros and cons of covid vaccine” EVEN THO IT HAS BEEN ADMINISTERED. At least I’m always on brand with my life choices	en	[]	[]	[]	0	0	9	[]	[]	https://twitter.com/__lomein/status/1363519192310374403	False		0								[]				
1363506480830418946	1363506480830418946	2021-02-21 07:10:52 PST	2021-02-21	07:10:52	-0800	598424947	jennyathatcher	Dr Jenny Thatcher (Mischievous Sociologist)		When a vaccine has been found is it time more sociologists start asking whether the pursuit of Zero Covid in the UK a political or scientific choice?  Does the authoritarianism involved in pursuing Zero Covid justify the removal of some of our basic rights?	en	[]	[]	[]	3	2	7	[]	[]	https://twitter.com/JennyAThatcher/status/1363506480830418946	False	https://twitter.com/SkyNews/status/1363428670346584066	0								[]				
1363488978062688266	1363461734372151296	2021-02-21 06:01:19 PST	2021-02-21	06:01:19	-0800	871608678381735937	12walkies	Alicia		@lyslondon I don’t agree with him &amp; I am the opposite of you 🤪 I don’t believe in Lockdowns or Masks but I will be having the vaccine at some point- mainly for Travel reasons ✈️ though more than  Covid concerns 😇 What I do believe is it’s the choice of the individual ✅	en	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/12Walkies/status/1363488978062688266	False		0								[{'screen_name': 'lyslondon', 'name': 'Lorraine Winslade', 'id': '120804274'}]				
1363459980792393729	1363391522201346049	2021-02-21 04:06:05 PST	2021-02-21	04:06:05	-0800	4212776783	amanda_ross71	Amanda😁		@ellie6 @toryboypierce @BorisJohnson I have had 'covid' twice,last April and very recently,I have underlying health conditions and recovered with no long term effects within 7-10days. Took vit D and basic cold flu tabs hence no 'vaccine' for me but that's just my own personal choice, each to their own.	en	[]	[]	[]	0	0	6	[]	[]	https://twitter.com/Amanda_Ross71/status/1363459980792393729	False		0								[{'screen_name': 'ellie6', 'name': 'ellie cat', 'id': '15699925'}, {'screen_name': 'toryboypierce', 'name': 'Andrew Pierce', 'id': '1944466748'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]				
1363459302388883457	1363391522201346049	2021-02-21 04:03:24 PST	2021-02-21	04:03:24	-0800	73092168	ianoverson	Ian Overson		@MarilynAnn08 @toryboypierce @BorisJohnson It should be people’s choice not to have the vaccine but if they become seriously ill with covid then the nhs should not have to treat them	en	[]	[]	[]	6	0	9	[]	[]	https://twitter.com/ianoverson/status/1363459302388883457	False		0								[{'screen_name': 'MarilynAnn08', 'name': 'Marilyn Adsetts 🙂', 'id': '703666267878793216'}, {'screen_name': 'toryboypierce', 'name': 'Andrew Pierce', 'id': '1944466748'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]				
1363430541555548167	1363430541555548167	2021-02-21 02:09:07 PST	2021-02-21	02:09:07	-0800	1280436392540151809	rbkcmayor	Mayor of Kensington and Chelsea		Sunday morning is vaccine morning!! I received my first COVID vaccine this morning. I had a choice of vaccine and everything fully explained. Thanks to staff at St Charles Vaccine Centre for very speedy and efficient service.  https://t.co/yujWYit8vv	en	[]	[]	['https://pbs.twimg.com/media/Euvg2WZXYAMweT5.jpg']	5	6	59	[]	[]	https://twitter.com/RBKCMayor/status/1363430541555548167	False		1	https://pbs.twimg.com/media/Euvg2WZXYAMweT5.jpg							[]				
1363388490717622273	1363388490717622273	2021-02-20 23:22:01 PST	2021-02-20	23:22:01	-0800	326759429	lilzzzza	Lily 🕊		I dislike ScoMo as much as anyone but attacking him for getting a COVID vaccine when every leader all over the world has done the same thing is ridiculous, but his choice of shirt is fair game	en	[]	[]	[]	49	5	265	[]	[]	https://twitter.com/lilzzzza/status/1363388490717622273	False		0								[]				
1363364813410349056	1363346341275967488	2021-02-20 21:47:56 PST	2021-02-20	21:47:56	-0800	1256726542375424000	taslim21393680	Taslim		@adarpoonawalla @SerumInstIndia Why can't India just approve the Pfizer vaccine which Is approved by WHO, and much less harmful and highly effective against covid 19, instead gov gives us no choice but to take covishield whether we like it or not.	en	[]	[]	[]	31	2	37	[]	[]	https://twitter.com/Taslim21393680/status/1363364813410349056	False		0								[{'screen_name': 'adarpoonawalla', 'name': 'Adar Poonawalla', 'id': '911182427782909952'}, {'screen_name': 'SerumInstIndia', 'name': 'SerumInstituteIndia', 'id': '925599812510138368'}]				
1363348255724167168	1363313623653896192	2021-02-20 20:42:08 PST	2021-02-20	20:42:08	-0800	2567365058	naretevduorp	Proud Navy Veteran		@RadioFreeTom @JohnJHarwood There's a Trumpism hangover, I fear.  Readiness should take precident. I wasn't given a choice as to whether to take or not take malaria pills &amp; vaccines.  The Covid Vaccine should be mandatory for service members.  If for no other reason - Protect them from their own ignorance.	en	[]	[]	[]	1	4	35	[]	[]	https://twitter.com/naretevduorp/status/1363348255724167168	False		0								[{'screen_name': 'RadioFreeTom', 'name': 'Tom Nichols', 'id': '459872442'}, {'screen_name': 'JohnJHarwood', 'name': 'John Harwood', 'id': '259395895'}]				
1363347172528390144	1363313623653896192	2021-02-20 20:37:50 PST	2021-02-20	20:37:50	-0800	1087006797926420481	porter9811	porter981		@RadioFreeTom Are military members allowed to refuse vaccines for measles, TB?  We weren't allowed to attend school without them.  Hard to believe they're being given a choice on COVID vaccine.	en	[]	[]	[]	1	0	6	[]	[]	https://twitter.com/porter9811/status/1363347172528390144	False		0								[{'screen_name': 'RadioFreeTom', 'name': 'Tom Nichols', 'id': '459872442'}]				
1363297738889302016	1363297738889302016	2021-02-20 17:21:24 PST	2021-02-20	17:21:24	-0800	915372538519330818	jayhood73	Hood Jay 👑💚🍀		If you get the corona virus vaccine,, I respect your choice to do that. Just like you should respect my choice to choose not to. My view on shots and most vaccines go back way before COVID 🤷🏽‍♂️	en	[]	[]	[]	11	3	40	[]	[]	https://twitter.com/jayhood73/status/1363297738889302016	False		0								[]				
1363231112647090188	1363231112647090188	2021-02-20 12:56:39 PST	2021-02-20	12:56:39	-0800	1230254921880129545	agenda212020	Agenda-21		If you have researched this covid &amp; their magic unnecessary DNA altering concoction they labelled a vaccine(its not) &amp; want it still, that's your choice, if people don't get this vaxx it's over for this scamdemic as that's the elephant in the room, not a virus.	en	[]	[]	[]	1	1	10	[]	[]	https://twitter.com/Agenda212020/status/1363231112647090188	False		0								[]				
1363199779573035012	1362876830399758338	2021-02-20 10:52:09 PST	2021-02-20	10:52:09	-0800	1035273521621082112	danielb59756947	Daniel B		"@rtrn2fntsy @bethanykrick @drunkenny1 It did not ask a question. It made a statement.  Not taking the vaccine is indeed a choice, but there are people making this choice from a position of ZERO education and the advice of people who have no medical standing.  ""No, it's fine. I'll pray the Covid away."""	en	[]	[]	[]	5	2	38	[]	[]	https://twitter.com/DanielB59756947/status/1363199779573035012	False		0								[{'screen_name': 'rtrn2fntsy', 'name': 'Sam Doty', 'id': '2480901871'}, {'screen_name': 'bethanykrick', 'name': 'bethany ツ', 'id': '615650259'}, {'screen_name': 'drunkenny1', 'name': 'drunkenny', 'id': '1077789582278778882'}]				
1363177716435017732	1363177716435017732	2021-02-20 09:24:28 PST	2021-02-20	09:24:28	-0800	3175335351	sghoussoub	Sahar Ghoussoub سحر		Getting the vaccine should not be a choice. It’s a social responsibility. My 3-year-old and I caught the virus (ironically from my mother ) I am fine, my mom is relatively fine with mild symptoms. My kid is not. She has been vomiting and not eating well. #COVID	en	[]	[]	[]	3	0	12	['covid']	[]	https://twitter.com/SGhoussoub/status/1363177716435017732	False		0								[]				
1363143992246898688	1363143992246898688	2021-02-20 07:10:28 PST	2021-02-20	07:10:28	-0800	2608740770	peterwmurphy1	Peter Murphy		"Will the anti-vaxxers who demonstrated against the Covid vaccine, chanting ""My body, my choice"", agree to sign a waiver declining any and all hospital medical care should they happen to contract the virus? #COVID19Aus"	en	[]	[]	[]	7	41	104	['covid19aus']	[]	https://twitter.com/PeterWMurphy1/status/1363143992246898688	False		0								[]				
1363142642339569667	1363142642339569667	2021-02-20 07:05:06 PST	2021-02-20	07:05:06	-0800	34273196	franklincoohio	Bd of Commissioners		Commissioner Brown got her vaccine this week. She's doing her part to help protect the most vulnerable people in our community. Learn more about the COVID vaccines at  https://t.co/7C7zL50PK3 so that you can make an informed choice for your family when it's your turn.  https://t.co/zIPNZp2ZRA	en	[]	['http://coronavirus.ohio.gov']	['https://pbs.twimg.com/media/EurbAjRXAAYX_K8.jpg']	1	3	17	[]	[]	https://twitter.com/FranklinCoOhio/status/1363142642339569667	False		1	https://pbs.twimg.com/media/EurbAjRXAAYX_K8.jpg							[]				
1363108171498332165	1363108171498332165	2021-02-20 04:48:08 PST	2021-02-20	04:48:08	-0800	1281668720943915010	nourfadykhalil	Nour F. Khalil		#vaccine_saves_lives #covid_takes_lives  Your choice.	en	[]	[]	[]	0	1	11	['vaccine_saves_lives', 'covid_takes_lives']	[]	https://twitter.com/nourfadykhalil/status/1363108171498332165	False		0								[]				
1363103210374897664	1363059554737659906	2021-02-20 04:28:25 PST	2021-02-20	04:28:25	-0800	3935792619	mariebe10098426	Marie Bell		@SarahJa28484793 @toryboypierce The problem is all covid vaccines are experimental, non have completed long term side effects clinical trials. We have these other vaccines to travel for business, I won’t be have covid. It’s called a choice of what enters your body.	en	[]	[]	[]	1	1	30	[]	[]	https://twitter.com/Mariebe10098426/status/1363103210374897664	False		0								[{'screen_name': 'SarahJa28484793', 'name': 'Sarah James', 'id': '1252550973546991616'}, {'screen_name': 'toryboypierce', 'name': 'Andrew Pierce', 'id': '1944466748'}]				
1363101610596044800	1362855146783399937	2021-02-20 04:22:03 PST	2021-02-20	04:22:03	-0800	309932421	lesliemaggie	Leslie Maggie		@IshatReza @Ez4u2say_Janis For premiers in provinces like Ontario where Covid suppression has been inadequate &amp; numbers  of cases &amp; deaths soared, the tantrum about vaccine delays &amp; shortages is the only strategy left. Premier Ford’s government is making tragically ill-informed choices. #onpoli #cdnpoli	en	[]	[]	[]	0	8	18	['onpoli', 'cdnpoli']	[]	https://twitter.com/LeslieMaggie/status/1363101610596044800	False		0								[{'screen_name': 'IshatReza', 'name': 'Ishat Reza \U0001f7e9', 'id': '756584190112591872'}, {'screen_name': 'Ez4u2say_Janis', 'name': 'Janis Sexton', 'id': '280082481'}]				
1363099742889213953	1363099742889213953	2021-02-20 04:14:38 PST	2021-02-20	04:14:38	-0800	1037700378240987137	unchartedfather	T Wayne Hicks		“Why won’t you get the COVID vaccine?”  My body my choice.	en	[]	[]	[]	5	10	101	[]	[]	https://twitter.com/UnchartedFather/status/1363099742889213953	False		0								[]				
1363047590858788866	1362869295361982466	2021-02-20 00:47:24 PST	2021-02-20	00:47:24	-0800	1424100013	mcrobredz	Rob Redhead		@Chaplin4Mark @EmmaonTwatter @Janflowe @kegsymartin @MrHarryCole @SirGrahamBrady @SteveBakerHW @Mark_J_Harper Think the issue there was triple MMR seems OK now, The Covid Vaccine has unknown long term effects as is still in a testing phase licensed for Emergency use only and the Vaccine Companies exempted from any claims if it harms anyone. It should be down to personal choice for jab	en	[]	[]	[]	0	0	11	[]	[]	https://twitter.com/MCRobredz/status/1363047590858788866	False		0								[{'screen_name': 'Chaplin4Mark', 'name': 'chazzer', 'id': '3130579206'}, {'screen_name': 'EmmaonTwatter', 'name': 'Emma', 'id': '504283906'}, {'screen_name': 'Janflowe', 'name': 'Jan ⭐️🇬🇧\U0001f970', 'id': '1268944132422148096'}, {'screen_name': 'kegsymartin', 'name': 'Kevin Martin', 'id': '219908546'}, {'screen_name': 'MrHarryCole', 'name': 'Harry Cole', 'id': '15348883'}, {'screen_name': 'SirGrahamBrady', 'name': 'Graham Brady MP', 'id': '1136266851883859968'}, {'screen_name': 'SteveBakerHW', 'name': 'Steve Baker MP', 'id': '15157283'}, {'screen_name': 'Mark_J_Harper', 'name': 'Mark Harper', 'id': '429751008'}]				
1363038353315291136	1360672960202371072	2021-02-20 00:10:42 PST	2021-02-20	00:10:42	-0800	2638660225	dna_efc	Mark		@MalcolmConkers @drmackie2000 @adam_norman101 @PSlecz He didn't have to have a covid vaccine, but he's refusing a pre-op test performed for safety reasons. His choice. His fault.	en	[]	[]	[]	0	0	5	[]	[]	https://twitter.com/DNA_EFC/status/1363038353315291136	False		0								[{'screen_name': 'MalcolmConkers', 'name': 'Malcolm Conkers XIV', 'id': '946475073808068609'}, {'screen_name': 'drmackie2000', 'name': 'Stick A Fork In Me💙', 'id': '1604302604'}, {'screen_name': 'adam_norman101', 'name': 'adamnorman', 'id': '1351209339038674946'}, {'screen_name': 'PSlecz', 'name': 'English Patriot', 'id': '1543998331'}]				
1363026584412815361	1363026584412815361	2021-02-19 23:23:56 PST	2021-02-19	23:23:56	-0800	3424054444	diana_kiyanna	PrincessDiana		Each do their own about this COVID vaccine, stop telling others to take it this one is a personal choice.	en	[]	[]	[]	1	0	8	[]	[]	https://twitter.com/Diana_Kiyanna/status/1363026584412815361	False		0								[]				
1363025171494305793	1363019822536122368	2021-02-19 23:18:19 PST	2021-02-19	23:18:19	-0800	463214687	kymlouisec	Kym🌻		@OrinCordus @drvyom They want to say no to the vaccine but still be able to work and travel wherever they want etc. So basically want to be free to choose and also be free from the consequences of choice. Typical of the covid protestors really.	en	[]	[]	[]	2	1	19	[]	[]	https://twitter.com/KymLouiseC/status/1363025171494305793	False		0								[{'screen_name': 'OrinCordus', 'name': 'Reece Cordy', 'id': '562859285'}, {'screen_name': 'drvyom', 'name': 'Dr Vyom Sharma', 'id': '290609784'}]				
1363023559463903234	1363019822536122368	2021-02-19 23:11:54 PST	2021-02-19	23:11:54	-0800	544437520	bellechick73	Belle		@drvyom So since covid vaccines are not mandatory here, it’s also my body my choice to get it? What is their point in this protest? 😑	en	[]	[]	[]	4	0	11	[]	[]	https://twitter.com/bellechick73/status/1363023559463903234	False		0								[{'screen_name': 'drvyom', 'name': 'Dr Vyom Sharma', 'id': '290609784'}]				
1363005863317790720	1362994205828681731	2021-02-19 22:01:35 PST	2021-02-19	22:01:35	-0800	3259748538	samdiogi	Sheepdog		@SkyNewsAust ‘My body my choice’ no problem just wear a badge that clearly identifies that you refused a vaccine so folks can keep away from you! Unfortunately it will not be some other persons choice should you contract covid and start spreading it!	en	[]	[]	[]	5	1	8	[]	[]	https://twitter.com/SamDiogi/status/1363005863317790720	False		0								[{'screen_name': 'SkyNewsAust', 'name': 'Sky News Australia', 'id': '16834659'}]				
1362981696505843712	1362981696505843712	2021-02-19 20:25:34 PST	2021-02-19	20:25:34	-0800	80203745	michaelgreshko	Michael Greshko		Co-signed. All available vidence still strongly suggests that vaccines will dramatically decrease the risk of serious illness or death from COVID-19.  In other words: If given the choice to take any of the authorized vaccines tomorrow, I would gladly do so.	en	[]	[]	[]	1	1	7	[]	[]	https://twitter.com/michaelgreshko/status/1362981696505843712	False	https://twitter.com/katherinejwu/status/1362979971078225920	0								[]				
1362929136403181568	1362929136403181568	2021-02-19 16:56:42 PST	2021-02-19	16:56:42	-0800	603319234	mag_youre_it_11	mags		My dad had his first covid vaccine today and then proceeded to eat two Arby’s fish sandwiches so if he has any side effects I will attribute them to his choice in cuisine	en	[]	[]	[]	1	0	16	[]	[]	https://twitter.com/mag_youre_it_11/status/1362929136403181568	False		0								[]				
1362923428609597444	1362923428609597444	2021-02-19 16:34:01 PST	2021-02-19	16:34:01	-0800	959984591258796032	tiletony	Tony		I read that 30% of the military are choosing not to get the COVID vaccine. Since when did they get a choice? I can remember shots being given out on payday, and you couldn't pick up your check until you got your shot. Malaria, typhoid, whatever, it wasn't an option.	en	[]	[]	[]	3	1	18	[]	[]	https://twitter.com/TileTony/status/1362923428609597444	False		0								[]				
1362880943590150149	1362880943590150149	2021-02-19 13:45:12 PST	2021-02-19	13:45:12	-0800	222554496	regionwaterloo	Region of Waterloo		We know many are interested in receiving the COVID-19 vaccine &amp; are wondering when/where to get a vaccine. The Task Force has developed a plan for five types of clinics that will give residents some choice where they will be able to go. Clinics will open as more supply comes. 1/6  https://t.co/pSe8yrCX4Z	en	[]	[]	['https://pbs.twimg.com/media/EunsPMvXEAEsWEh.png']	9	54	111	[]	[]	https://twitter.com/RegionWaterloo/status/1362880943590150149	False		1	https://pbs.twimg.com/media/EunsPMvXEAEsWEh.png							[]				
1362846297984761860	1362752320547782656	2021-02-19 11:27:32 PST	2021-02-19	11:27:32	-0800	1202325156988936198	cmdunn1972	Colleen		@Genmcarthur @KBAndersen @atrupar My 80 year old MIL and I were just discussing how baffled we are that people are allowed to refuse the covid vaccine today when they weren’t given a choice when there was a polio outbreak in the 1950s.	en	[]	[]	[]	0	0	5	[]	[]	https://twitter.com/cmdunn1972/status/1362846297984761860	False		0								"[{'screen_name': 'Genmcarthur', 'name': ""The jury's out"", 'id': '181687920'}, {'screen_name': 'KBAndersen', 'name': 'Kurt Andersen', 'id': '16855888'}, {'screen_name': 'atrupar', 'name': 'Aaron Rupar', 'id': '288277167'}]"				
